time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.787048,0.7082,0.3313,-0.4309,0.893
12.790634,1.0689,0.3696,0.2271,1.154
12.803340,0.5533,0.3534,0.6989,0.959
12.810160,0.8210,0.3499,0.3863,0.972
12.823004,0.9181,0.3764,0.4522,1.090
12.831126,0.6291,0.2388,0.5124,0.846
12.842561,0.4715,-0.0879,0.1055,0.491
12.852328,0.3705,-0.1596,0.1093,0.418
12.862828,0.3105,-0.2033,-0.0183,0.372
12.890773,0.3228,-0.2257,-0.2031,0.443
12.892184,0.0522,-0.2116,-0.0981,0.239
12.892655,-0.1032,-0.1944,0.1218,0.252
12.903866,0.0496,-0.2534,-0.1170,0.284
12.910574,0.2968,-0.3877,-0.2606,0.553
12.922913,-0.1535,-0.5851,0.2080,0.640
12.929937,-0.9302,-0.6087,-0.3147,1.155
12.942557,-1.7124,-0.9070,-0.4256,1.984
12.959319,-1.7144,-0.9078,-0.5212,2.009
12.963055,-1.4157,-0.7846,-1.0584,1.934
12.989273,-1.3178,-0.7335,-0.8586,1.735
12.990380,-0.1793,-0.4104,-0.2582,0.517
12.990877,0.5151,-0.2169,0.7128,0.906
13.004284,1.3095,0.2702,0.7499,1.533
13.010009,1.7709,0.4725,0.7352,1.975
13.022817,1.3715,0.0682,0.7660,1.572
13.031975,0.6278,-0.3130,0.5781,0.909
13.042941,0.8498,-0.0722,-0.0774,0.856
13.061391,0.2744,0.3026,0.1556,0.437
13.064004,0.6132,1.0807,-0.4444,1.320
13.091623,0.4224,1.0920,-0.4336,1.248
13.092845,-0.4780,0.4756,-0.3671,0.768
13.093419,-0.5922,0.4364,-0.3289,0.806
13.103834,-0.5646,0.4261,0.1115,0.716
13.110062,-0.7528,0.3107,0.3694,0.894
13.123278,-0.8629,0.0177,0.1098,0.870
13.130207,-0.7760,0.0053,0.1586,0.792
13.142661,-0.8777,0.0499,0.3909,0.962
13.149846,-0.9288,0.0413,-0.1211,0.938
13.163118,-0.1999,0.2716,0.5383,0.635
13.190399,-0.0453,0.1637,0.4302,0.463
13.191649,0.3906,0.2418,0.7887,0.913
13.192148,0.2838,0.1901,0.4574,0.571
13.203493,1.2289,0.2814,-0.0245,1.261
13.211320,1.2524,0.4617,0.0186,1.335
13.222448,1.2469,0.4680,-0.0837,1.334
13.230205,1.5722,0.4361,-0.0123,1.632
13.242719,1.4462,0.0116,-0.1103,1.450
13.249698,1.1843,-0.3129,-0.0229,1.225
13.262667,0.2506,-0.6902,-0.0944,0.740
13.292209,-0.2852,-0.7064,-0.2122,0.791
13.293648,-0.7193,-0.4136,-0.0352,0.830
13.294072,-0.7148,-0.0527,0.1504,0.732
13.305482,-0.3965,0.1562,0.3372,0.543
13.310360,-0.2833,0.0321,0.2954,0.411
13.323073,-0.1650,-0.2154,0.3441,0.438
13.330502,0.0679,-0.1434,0.0315,0.162
13.342874,0.1734,-0.0560,-0.5105,0.542
13.350244,0.3597,0.0715,-0.7625,0.846
13.363862,0.4639,0.1400,-0.3089,0.575
13.389263,-0.2453,-0.1005,0.1600,0.310
13.390145,-0.8769,-0.4478,0.0821,0.988
13.391218,-1.1311,-0.3960,-0.4627,1.285
13.404294,-1.3834,-0.6416,-0.9164,1.779
13.409746,-1.4593,-0.6830,-0.6202,1.726
13.423406,-1.6627,-0.6679,-0.4063,1.837
13.430134,-1.3092,-0.5449,-0.6121,1.545
13.442268,-0.0814,-0.1582,-0.2289,0.290
13.450275,0.8051,0.0581,0.5087,0.954
13.463535,1.2061,-0.0285,0.8676,1.486
13.493183,1.4178,-0.2429,0.6702,1.587
13.494419,1.0293,-0.3844,0.2493,1.127
13.494886,0.7105,-0.2155,0.2672,0.789
13.504001,1.0825,0.4869,-0.0937,1.191
13.510306,0.6718,0.6702,-0.0297,0.949
13.522590,-0.9773,0.5765,-0.8218,1.401
13.529850,-0.1474,0.4504,-1.2573,1.344
13.543853,0.0775,0.3456,-0.1313,0.378
13.550394,-0.5428,-0.0057,-0.0666,0.547
13.563233,-0.3070,0.1102,0.1463,0.357
13.589302,-0.1651,0.1763,0.2487,0.347
13.590635,-0.1277,0.0020,0.1653,0.209
13.591400,-0.5212,-0.2793,0.4212,0.726
13.606496,-1.3201,-0.3745,0.1688,1.383
13.610264,-0.8536,-0.1098,0.1214,0.869
13.622653,-0.8372,-0.1124,0.1242,0.854
13.630721,0.4111,1.1053,0.1877,1.194
13.643227,-0.3876,0.9422,0.0985,1.024
13.650117,1.4690,0.6919,-0.4142,1.676
13.664299,2.5278,0.3392,0.7463,2.657
13.669910,2.4942,0.0341,0.4232,2.530
13.698611,1.8320,-0.0810,0.8594,2.025
13.699927,1.4085,-0.0971,0.4857,1.493
13.702535,0.0008,-0.2014,-0.0050,0.201
13.710266,-0.4076,-0.1984,-0.1049,0.465
13.723748,-0.5790,-0.1969,-0.5246,0.806
13.730563,-0.7704,-0.2451,-0.5191,0.961
13.743042,-0.9087,-0.2512,-0.3170,0.995
13.751388,-0.5688,-0.2060,-0.2590,0.658
13.763064,-0.1595,-0.2253,-0.1196,0.301
13.769862,-0.0817,-0.2572,0.0418,0.273
13.789555,-0.1901,-0.4055,-0.2716,0.524
13.790892,-0.2333,-0.6840,-0.2120,0.753
13.803071,-0.8235,-0.9304,0.3558,1.292
13.810918,-1.3207,-0.8159,0.4783,1.624
13.823482,-1.7130,-0.4296,0.0239,1.766
13.829921,-1.6010,-0.2410,-0.6187,1.733
13.843406,-1.1257,0.0554,-0.3915,1.193
13.850368,-0.8410,0.0577,-0.7143,1.105
13.862942,1.2729,0.1213,-0.9441,1.589
13.870669,2.0550,0.0890,-0.3360,2.084
13.890311,1.9605,-0.2561,0.2037,1.988
13.891922,0.8920,-0.6882,0.6531,1.302
13.905535,-0.2006,-0.9520,0.2308,1.000
13.909992,0.2900,-0.4097,-0.3639,0.620
13.923534,0.9710,0.4309,-0.1497,1.073
13.931299,1.0483,0.6181,0.5253,1.325
13.942367,0.0764,0.8297,0.8253,1.173
13.950394,0.7171,0.7482,0.4836,1.144
13.963619,0.7097,0.1971,0.7109,1.024
13.987958,-0.2201,-0.4083,1.0191,1.120
13.989667,-2.2284,-0.5190,0.7603,2.411
13.990870,-2.4240,0.0786,-0.1698,2.431
14.003504,-1.6409,0.6987,-0.7027,1.917
14.010179,-0.7672,0.7816,-0.7332,1.318
14.025039,-1.3384,0.4092,-0.0691,1.401
14.031488,-0.6684,0.5560,-0.2895,0.916
14.043423,1.3977,1.1990,-0.2877,1.864
14.050836,2.0761,0.7848,-0.0907,2.221
14.063301,2.2727,0.2821,0.7939,2.424
14.070932,1.8245,0.1867,1.2500,2.220
14.093852,1.8451,0.3522,1.4674,2.384
14.095325,1.2595,0.2095,1.3075,1.827
14.103761,-0.0211,-0.3239,0.9291,0.984
14.111534,-0.5249,-0.4962,0.5639,0.916
14.125533,-1.2095,-0.3489,-0.0888,1.262
14.132289,-1.0359,-0.1345,-0.2721,1.079
14.144255,-0.6656,0.0223,-0.2071,0.697
14.150956,-0.4882,0.0496,-0.3692,0.614
14.164265,0.5546,0.2209,-0.6162,0.858
14.171636,0.5442,0.2159,-0.6177,0.851
14.194335,1.4656,0.2236,-0.2547,1.504
14.195628,1.3244,0.0656,-0.0142,1.326
14.203531,1.1534,-0.1677,-0.1435,1.174
14.210827,0.7432,-0.2667,0.0586,0.792
14.226127,-0.4582,-0.5674,0.2475,0.770
14.230930,-1.2273,-0.6951,-0.3981,1.466
14.243298,-2.2821,-1.1668,-1.5556,2.998
14.250896,-2.1966,-1.3486,-1.4660,2.965
14.263619,-2.4048,-1.4043,-1.1842,3.026
14.271057,-2.8181,-1.4382,-1.2902,3.417
14.291788,-1.0610,-0.6527,-1.5792,2.011
14.293148,0.5309,-0.0136,-1.2829,1.388
14.303509,0.4982,0.0604,-0.3388,0.606
14.310840,1.0749,-0.1414,-0.2513,1.113
14.326221,1.3272,-0.1738,0.2409,1.360
14.330922,1.0060,-0.0134,1.2882,1.635
14.343277,1.5942,0.6566,1.1914,2.096
14.351716,1.5286,1.0312,1.0188,2.107
14.364097,1.3749,0.9388,0.9408,1.912
14.371085,0.7859,0.3772,1.1307,1.428
14.395240,-0.1517,-0.1110,0.2958,0.350
14.396734,0.1777,-0.1117,-0.6034,0.639
14.403563,-0.3016,-0.0603,-1.3650,1.399
14.412565,-0.2179,-0.0358,-1.7517,1.766
14.424243,-0.6951,-0.1439,-1.3119,1.492
14.431136,-0.7659,0.0460,-0.6832,1.027
14.445213,0.2296,0.5731,0.2120,0.653
14.450795,0.8553,0.5785,0.7232,1.261
14.464073,1.1984,-0.0785,1.3706,1.822
14.471608,1.3265,-0.4722,1.4656,2.032
14.492482,1.0685,-0.7209,2.1326,2.492
14.493474,1.1801,-0.4830,2.0508,2.415
14.503665,0.4250,-0.0065,1.7938,1.844
14.510928,0.1214,0.2424,1.3732,1.400
14.526684,-0.4052,0.2182,0.0979,0.471
14.531386,-1.0027,-0.0301,-0.6074,1.173
14.544837,-0.7874,0.1064,-0.7029,1.061
14.551115,-0.7676,0.2057,-0.2244,0.826
14.565049,-0.6401,0.2463,0.1665,0.706
14.570641,-0.4540,0.1909,0.2132,0.537
14.583937,-0.4661,-0.0525,0.0240,0.470
14.608692,-0.3198,-0.0768,-0.3502,0.480
14.610042,-0.0734,-0.0245,-0.8134,0.817
14.610891,0.1660,0.1352,-1.0105,1.033
14.626070,0.7810,0.2038,-1.0272,1.306
14.631210,0.9152,0.0560,-1.1333,1.458
14.644817,1.1522,-0.0714,-0.9833,1.516
14.652230,1.2613,-0.0079,-0.6689,1.428
14.663582,0.8550,0.1399,-0.1572,0.881
14.670964,0.6642,0.2455,0.0978,0.715
14.685307,0.5643,0.3419,0.5625,0.867
14.713291,0.1676,0.3231,0.9040,0.974
14.714417,-0.6633,0.1639,0.6604,0.950
14.714856,-0.9779,0.0507,0.6240,1.161
14.725828,-0.8895,-0.1432,0.4552,1.009
14.731056,-0.9633,-0.3590,0.4688,1.130
14.744764,-0.9536,-0.6181,0.0897,1.140
14.750858,-0.8784,-0.5866,-0.0232,1.056
14.764444,-0.8878,-0.4346,0.1848,1.006
14.771422,-0.8335,-0.4111,0.4354,1.026
14.792509,-0.8146,-0.5843,0.5309,1.134
14.793644,-0.6879,-0.6391,0.1111,0.946
14.804743,0.1984,-0.4952,0.4017,0.668
14.811972,0.4162,-0.3756,0.6440,0.854
14.824113,0.3633,-0.3610,0.5955,0.785
14.831596,0.7289,-0.2465,-0.1382,0.782
14.845197,1.7638,-0.1038,-0.1959,1.778
14.851012,1.5883,-0.0215,0.2697,1.611
14.866596,1.1928,0.0662,0.2976,1.231
14.871612,0.9920,0.1879,0.1036,1.015
14.898729,0.6190,0.3029,-0.1874,0.714
14.900019,0.5886,0.3094,-0.4719,0.815
14.903994,0.2994,0.0058,-0.6116,0.681
14.910792,-0.0675,-0.1687,-0.5710,0.599
14.924950,-0.3859,0.0321,-0.6930,0.794
14.930726,-0.4634,0.2796,-0.6431,0.841
14.945437,-0.5396,0.6447,-0.5743,1.018
14.950823,-0.2335,0.7484,-0.4466,0.902
14.963378,0.3313,0.6462,-0.2189,0.758
14.972107,0.6118,0.4898,-0.1971,0.808
14.983982,0.7099,0.1479,-0.0052,0.725
14.995734,0.6327,0.0428,0.0144,0.634
15.018615,0.1796,0.1142,-0.1542,0.263
15.019723,-0.2070,0.1597,-0.2967,0.395
15.023592,-0.6079,0.2094,-0.4071,0.761
15.030705,-0.7401,0.1900,-0.2465,0.803
15.045362,-0.5761,0.3141,-0.0870,0.662
15.051107,-0.2006,0.2730,-0.0746,0.347
15.063432,0.3693,0.1246,0.0795,0.398
15.071613,0.5138,0.0824,0.1566,0.543
15.083493,0.7425,0.1697,0.3061,0.821
15.091373,0.6382,0.1726,0.3526,0.749
15.113389,0.2393,0.2129,0.3187,0.452
15.114378,0.0518,0.2241,0.3504,0.419
15.123669,-0.3069,0.2295,0.2310,0.447
15.131111,-0.3369,0.1808,0.1893,0.427
15.145356,-0.5543,0.0432,0.2595,0.614
15.151532,-0.5445,0.0091,0.2201,0.587
15.164935,-0.1399,0.0297,-0.0102,0.143
15.170548,0.0774,0.0072,-0.0144,0.079
15.185121,0.1175,-0.1594,0.0850,0.215
15.192281,0.1547,-0.2695,0.1669,0.353
15.210309,0.1581,-0.3938,0.0844,0.433
15.212206,-0.0658,-0.4319,0.0248,0.438
15.223417,-0.1105,-0.3266,-0.1923,0.395
15.230848,-0.0417,-0.1661,-0.3158,0.359
15.246282,-0.0452,0.1384,-0.1743,0.227
15.251776,-0.0609,0.2336,-0.1276,0.273
15.264966,0.0982,0.2959,-0.1391,0.341
15.271309,0.3271,0.2184,-0.1344,0.416
15.285278,0.3545,-0.0158,0.0441,0.358
15.291346,0.2862,-0.0714,0.1268,0.321
15.329563,0.1251,-0.0134,-0.0150,0.127
15.330947,0.1974,0.1072,-0.0935,0.243
15.331798,0.1854,0.2340,-0.2268,0.375
15.332467,0.3210,0.2323,-0.3030,0.499
15.345176,0.1700,0.0587,-0.0738,0.194
15.350931,0.1074,0.0171,-0.0781,0.134
15.363737,0.4084,0.0873,-0.0233,0.418
15.372122,0.5692,0.1109,0.0234,0.580
15.383829,0.6422,0.0839,0.2466,0.693
15.390937,0.4980,0.0649,0.3460,0.610
15.415468,0.1241,0.0534,0.1336,0.190
15.416696,0.0875,-0.0090,0.0261,0.092
15.423500,0.3037,-0.2706,0.2230,0.464
15.431245,0.0749,-0.3885,0.3010,0.497
15.445288,-0.2764,-0.5643,0.5713,0.849
15.451342,-0.2041,-0.4977,0.5178,0.747
15.463873,-0.1041,-0.3158,0.3422,0.477
15.470829,0.0654,-0.2168,0.4182,0.476
15.485461,0.1173,-0.1415,0.5444,0.575
15.492874,0.1106,-0.1929,0.6093,0.649
15.520138,0.0619,-0.3020,0.4003,0.505
15.521273,0.1196,-0.3176,0.1511,0.372
15.525040,0.3480,-0.2240,-0.1068,0.427
15.530989,0.2978,-0.2265,-0.0297,0.375
15.543567,0.3048,-0.2312,-0.0275,0.384
15.551495,0.2746,-0.4427,-0.1072,0.532
15.568687,0.2614,-0.6082,-0.1228,0.673
15.574608,0.0985,-0.5312,-0.1841,0.571
15.605057,-0.1320,-0.1097,-0.1493,0.227
15.606209,-0.0154,0.1522,-0.2552,0.298
15.606773,-0.0481,0.2415,-0.2482,0.350
15.612750,0.0660,0.2197,-0.3423,0.412
15.623880,0.1962,0.1419,-0.3458,0.422
15.632100,-0.0803,0.1264,-0.2183,0.265
15.646534,-0.2016,0.3621,-0.3599,0.549
15.651124,0.1154,0.5544,-0.5541,0.792
15.663612,0.3561,0.6474,-0.1145,0.748
15.671221,0.2149,0.5037,0.1034,0.557
15.686398,0.4183,0.2420,0.1248,0.499
15.691664,0.5481,0.0715,0.0345,0.554
15.720343,0.8910,-0.3849,0.5822,1.132
15.721502,-0.1670,-0.5480,0.8009,0.985
15.723696,-0.4395,-0.3201,0.3624,0.653
15.733325,-0.7745,-0.0958,0.2723,0.827
15.743530,-0.5208,0.1603,-0.0151,0.545
15.751606,-0.1294,0.1286,0.1323,0.225
15.769159,-0.2340,0.1618,0.2346,0.369
15.770827,0.5942,-0.0641,0.4643,0.757
15.802282,0.1388,-0.5562,0.2631,0.631
15.804313,-0.1327,-0.5813,-0.1063,0.606
15.804967,0.0828,0.0189,-0.2327,0.248
15.810787,0.1789,0.2548,-0.3195,0.446
15.823269,-0.0420,0.1147,-0.2840,0.309
15.832206,-0.1307,-0.1248,-0.1535,0.237
15.844000,-0.2974,-0.4160,-0.0007,0.511
15.850876,-0.1882,-0.3614,0.0312,0.409
15.869086,-0.0198,-0.1525,0.1460,0.212
15.870838,-0.0733,-0.0986,0.1048,0.161
15.899937,0.1372,-0.1703,-0.0822,0.234
15.901087,0.3160,-0.1696,-0.0914,0.370
15.903466,0.3317,-0.3802,-0.1320,0.522
15.913677,0.3000,-0.3199,-0.2750,0.518
15.923466,0.3155,-0.1502,-0.1965,0.401
15.932102,0.0168,-0.1067,-0.0901,0.141
15.944743,0.0679,0.4014,-0.5377,0.674
15.950677,0.2969,0.6237,-0.4155,0.806
15.972563,0.5035,0.5921,-0.1671,0.795
15.973471,0.6488,0.4145,0.0117,0.770
16.001855,0.5338,0.1005,-0.1590,0.566
16.004159,0.7304,0.0319,0.3801,0.824
16.005813,0.4655,0.1569,0.3964,0.631
16.010855,0.3870,0.1068,0.2121,0.454
16.023617,0.1794,-0.0693,0.3439,0.394
16.031693,0.0863,-0.1910,0.3824,0.436
16.043670,-0.0289,-0.3208,0.4282,0.536
16.050967,-0.0483,-0.3875,0.3200,0.505
16.069552,-0.3121,-0.3682,0.2568,0.547
16.071111,-0.2077,-0.1570,0.1954,0.326
16.102490,-0.1372,0.0402,0.5305,0.549
16.104526,-0.0978,0.0957,0.5903,0.606
16.105151,-0.4312,0.5499,0.3709,0.791
16.110898,-0.3459,0.7733,-0.9692,1.287
16.124145,0.7814,0.0437,1.5783,1.762
16.131794,0.4086,-0.4572,0.7475,0.967
16.143633,-0.5782,-1.1257,-0.1157,1.271
16.152420,-0.9224,-0.8657,0.1393,1.273
16.170663,-0.4864,0.2184,0.0672,0.537
16.171761,-0.2396,0.6607,0.0342,0.704
16.202735,-0.0659,0.6353,0.2901,0.702
16.204298,-0.3490,0.2005,0.3556,0.537
16.204961,0.0213,-0.2262,-0.0516,0.233
16.211073,0.4676,-0.3175,-0.2104,0.603
16.223346,0.6876,-0.4295,-0.0479,0.812
16.232592,0.7842,-0.4957,0.1030,0.933
16.245117,0.7495,-0.5890,0.3429,1.013
16.252125,0.8622,-0.3953,0.7073,1.183
16.265090,0.5757,-0.0644,0.1857,0.608
16.272625,0.4451,0.0777,-0.1533,0.477
16.305464,0.3961,0.3042,0.0069,0.499
16.306529,0.4767,0.3259,-0.0150,0.578
16.307021,0.4968,0.3475,-0.0108,0.606
16.311284,0.2256,0.2282,0.1553,0.357
16.323633,0.2021,0.1419,-0.5956,0.645
16.332155,0.3909,0.1118,-0.6254,0.746
16.343573,0.3015,0.0842,-0.3312,0.456
16.350751,0.0237,0.0336,-0.2358,0.239
16.372479,-0.2032,-0.0343,-0.4244,0.472
16.373562,-0.0939,0.0075,-0.1199,0.152
16.402828,-0.7870,-0.2338,0.6408,1.041
16.404411,-0.8689,-0.4048,0.4680,1.067
16.405024,-0.7075,-0.2224,-0.3849,0.836
16.411057,-0.4169,0.1086,-0.6817,0.806
16.423697,-0.1277,0.2880,0.5652,0.647
16.431014,0.1124,0.1955,0.6988,0.734
16.444242,0.0766,-0.0251,-0.2006,0.216
16.450906,-0.2795,-0.1368,-0.2927,0.427
16.472113,-0.4257,-0.1921,-0.2022,0.509
16.473303,-0.3461,-0.1710,0.0928,0.397
16.503441,-0.1354,-0.1353,-0.6515,0.679
16.504735,0.2655,-0.0719,-0.6887,0.742
16.505299,0.3924,0.0251,0.0719,0.400
16.512656,0.4729,0.0909,-0.1899,0.518
16.523534,0.6540,0.1077,0.3106,0.732
16.532443,0.4326,-0.0316,0.8934,0.993
16.544199,0.1124,-0.1125,0.4022,0.433
16.551728,0.1565,-0.0091,0.2769,0.318
16.565997,0.4993,0.0871,0.4075,0.650
16.574779,0.3798,0.0019,0.0979,0.392
16.613169,-0.1657,-0.2049,0.0368,0.266
16.614494,-0.2103,-0.2332,-0.2699,0.414
16.615070,-0.2121,-0.1394,-0.1272,0.284
16.615605,-0.1575,-0.0921,0.0160,0.183
16.623409,-0.1639,0.0415,-0.0533,0.177
16.635893,-0.2208,0.0402,0.1943,0.297
16.643508,-0.2543,-0.0022,0.0279,0.256
16.650937,-0.1220,0.0013,-0.0194,0.124
16.671361,0.4198,0.0240,0.5003,0.654
16.672407,0.5690,-0.0163,0.4301,0.713
16.703746,0.3993,-0.1749,0.1789,0.471
16.704749,0.1985,-0.1934,0.0717,0.286
16.705236,0.1274,-0.1507,0.1398,0.242
16.711412,0.5633,-0.0937,0.0174,0.571
16.723410,0.5500,-0.1115,0.4336,0.709
16.731149,0.3188,-0.2681,0.7311,0.841
16.744048,0.5150,-0.3434,0.4382,0.758
16.751358,0.5088,-0.3612,0.4376,0.762
16.763703,0.1279,-0.0496,0.2013,0.244
16.773258,0.3444,0.2596,0.0732,0.437
16.809443,0.5408,0.5089,0.0629,0.745
16.812778,0.4205,0.4581,0.0245,0.622
16.813361,0.4809,0.2787,-0.3179,0.640
16.813896,0.3690,0.1424,-0.1976,0.442
16.823603,0.2152,-0.1226,-0.0052,0.248
16.830886,-0.0794,-0.1791,-0.1367,0.239
16.844231,-0.0460,-0.0303,-0.7484,0.750
16.852909,0.2161,0.0986,-0.6016,0.647
16.863549,0.1543,0.1323,-0.3111,0.372
16.872949,-0.1082,-0.0582,-0.0382,0.129
16.891572,-0.4294,-0.4026,-0.0838,0.595
16.892681,-0.6123,-0.4528,-0.3770,0.850
16.922896,-0.4555,-0.1100,-0.7066,0.848
16.924448,-0.1121,0.1597,-0.5092,0.545
16.925076,0.2118,0.3207,-0.3706,0.534
16.930992,0.2778,0.2041,-0.2151,0.406
16.943593,0.2637,-0.0475,-0.3372,0.431
16.951856,0.0589,-0.2490,-0.0883,0.271
16.963913,0.0819,-0.2422,-0.0503,0.261
16.970873,0.0282,-0.2261,0.1079,0.252
16.991225,-0.5066,-0.0930,0.0662,0.519
16.992234,-0.7676,0.0218,0.0131,0.768
17.022876,-0.6591,0.3368,-0.1840,0.763
17.024123,-0.5464,0.5195,-0.1862,0.777
17.024668,-0.2134,0.6052,-0.1709,0.664
17.030923,0.0267,0.5123,-0.0195,0.513
17.044475,0.1040,0.1119,0.1639,0.224
17.053586,-0.0635,-0.2530,0.1505,0.301
17.063396,-0.1302,-0.5476,0.1967,0.596
17.071153,-0.2116,-0.5130,0.3036,0.633
17.091458,-0.5157,-0.1544,0.3339,0.633
17.092617,-0.5973,0.1006,0.2361,0.650
17.124040,-0.5293,0.4010,0.1881,0.690
17.125463,-0.2929,0.4246,-0.0778,0.522
17.125935,0.0529,0.2319,-0.0030,0.238
17.130873,0.3033,0.0897,0.1677,0.358
17.143760,0.6741,-0.0762,0.3950,0.785
17.151491,0.6218,-0.2623,0.5349,0.861
17.164687,0.5520,-0.3919,0.4262,0.800
17.171802,0.5395,-0.3228,0.4497,0.773
17.190921,0.4066,-0.0839,0.3191,0.524
17.192024,0.4064,-0.0313,0.2288,0.467
17.222964,0.2607,-0.0694,0.0255,0.271
17.224296,-0.0316,-0.1893,0.0288,0.194
17.224929,-0.1816,-0.3157,-0.0235,0.365
17.232437,-0.3052,-0.3159,-0.2378,0.499
17.243536,0.0272,-0.2159,-0.5691,0.609
17.251542,0.2130,-0.1904,-0.5585,0.627
17.263547,0.4346,-0.1679,-0.3085,0.559
17.275420,1.0354,0.2686,-0.5190,1.189
17.283565,0.3256,0.4743,0.0134,0.575
17.307025,0.5106,0.4273,0.2970,0.729
17.308284,0.3770,-0.3469,1.1955,1.301
17.310944,-0.2099,-0.7788,0.7080,1.073
17.323901,-0.0159,-0.4877,0.3462,0.598
17.330766,0.1137,0.0472,0.0920,0.154
17.343239,0.4425,0.6774,-0.1288,0.819
17.354310,0.0710,0.5127,0.2947,0.596
17.363320,-0.1349,-0.1229,0.4328,0.470
17.370732,-0.2238,-0.4066,0.4160,0.623
17.385141,-0.1836,-0.3828,0.3325,0.539
17.392644,-0.1879,-0.1216,0.2988,0.373
17.425003,-0.0873,0.2082,0.2811,0.361
17.426407,-0.0959,0.2438,0.2254,0.346
17.426819,-0.1665,0.3132,-0.3841,0.523
17.430921,-0.4910,0.0577,-0.2920,0.574
17.444248,0.0287,-0.1497,-0.0907,0.177
17.454396,-0.3372,-0.4080,0.0362,0.531
17.463381,0.6032,-0.1919,-1.2336,1.386
17.472886,1.1178,0.0749,-0.3067,1.162
17.483358,-0.4745,-0.1910,0.2840,0.585
17.492121,-0.5181,-0.0624,0.5475,0.756
17.523520,0.7717,0.3684,0.3707,0.932
17.524860,0.7370,0.3147,0.3400,0.870
17.525435,0.2020,-0.2486,0.5600,0.645
17.532371,0.2552,-0.3120,0.3904,0.561
17.543914,0.2531,-0.2349,0.1758,0.388
17.551195,-0.0271,-0.2939,0.3230,0.438
17.564769,-0.4206,-0.2823,0.2068,0.547
17.577476,-0.9929,-0.2839,-0.0974,1.037
17.584697,-0.5352,0.2489,-0.9257,1.098
17.610949,-0.1920,0.4058,-0.8014,0.919
17.612047,0.0837,0.2471,-0.5278,0.589
17.612572,0.1550,0.0620,-0.5190,0.545
17.624309,0.3587,-0.0553,-0.0124,0.363
17.630953,0.1169,-0.0343,-0.0813,0.146
17.643744,0.4894,0.0983,-0.0011,0.499
17.650638,0.7260,0.1437,0.0100,0.740
17.663309,0.3034,0.2764,0.1463,0.436
17.677941,0.5507,0.4222,0.1842,0.718
17.686329,0.5849,0.3067,-0.0676,0.664
17.707022,0.5700,0.0320,-0.0973,0.579
17.708587,-0.1340,-0.5090,0.3221,0.617
17.712665,-0.3538,-0.4752,0.0509,0.595
17.724080,-0.0445,0.1078,-0.2193,0.248
17.732036,0.1807,0.2395,-0.0205,0.301
17.744844,-0.0267,-0.1350,0.5023,0.521
17.750653,-0.4580,-0.4048,0.6927,0.924
17.763663,-0.4757,-0.2049,0.6492,0.831
17.776206,-0.2542,-0.2072,0.8138,0.877
17.783342,-0.2688,-0.0888,0.6360,0.696
17.822851,0.2194,0.3599,0.8057,0.909
17.824545,0.2429,-0.1178,0.5045,0.572
17.825196,0.4501,-0.3277,-0.0817,0.563
17.825573,-0.7293,-0.4736,-0.3623,0.942
17.832291,-1.0229,-0.3445,-1.2812,1.675
17.843488,-0.6848,-0.2055,-1.3562,1.533
17.851574,0.2139,0.0062,-0.4744,0.520
17.864529,0.9743,0.2969,0.5881,1.176
17.877895,1.3637,0.3756,1.0527,1.763
17.884033,1.8377,0.2023,1.2200,2.215
17.924938,1.7127,0.0202,1.3200,2.162
17.925926,1.7762,0.0520,1.1936,2.141
17.926367,1.5742,0.1512,0.6485,1.709
17.926956,1.3460,0.1077,-0.7848,1.562
17.931029,0.6496,-0.0467,-1.0135,1.205
17.943717,-0.5889,-0.0273,-0.8156,1.006
17.951910,-1.4531,-0.0289,-0.3998,1.507
17.963530,-1.0115,0.0862,-0.6711,1.217
17.979462,-0.4030,0.2458,-1.0923,1.190
17.984523,-0.2259,-0.2838,-0.5575,0.665
18.013993,0.2498,-0.5388,-0.3160,0.673
18.015847,0.0641,-0.9420,0.2943,0.989
18.016343,0.4230,-0.7965,0.2392,0.933
18.023478,1.1168,-0.1186,-0.6531,1.299
18.031061,0.4077,-0.2503,-0.3312,0.582
18.044062,-1.3681,-0.8419,-0.0491,1.607
18.050942,-0.6073,-0.6612,-0.4363,0.998
18.063560,-1.4439,-0.1933,0.4923,1.538
18.072291,-0.2382,0.2762,-0.0336,0.366
18.083401,0.1749,0.2546,0.2093,0.373
18.113465,-0.3124,-0.2011,0.1871,0.416
18.114652,-0.6531,-0.5277,0.2163,0.867
18.115305,-0.9020,-0.2958,0.2709,0.987
18.124491,-1.7928,0.4754,-0.1169,1.858
18.131857,-0.0567,1.3518,-0.7251,1.535
18.143388,0.7526,1.3927,-0.1007,1.586
18.150806,0.7067,1.3961,-0.1116,1.569
18.163443,2.4513,0.5604,0.1263,2.518
18.178894,2.4272,0.0500,-0.0652,2.429
18.184630,1.0437,-0.5492,-0.4525,1.263
18.212723,0.1140,-0.2705,-0.5691,0.640
18.213866,-0.6654,0.2496,-0.1286,0.722
18.214370,-0.9007,0.2686,-0.2616,0.976
18.225778,-0.6283,0.1104,0.7054,0.951
18.230821,0.1507,-0.0505,0.8364,0.851
18.243473,-0.2466,-0.7804,1.1705,1.428
18.251561,-0.1909,-0.8208,0.9343,1.258
