time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
33.621668,-2.1531,-0.7248,-0.8560,2.428
33.628836,-2.8856,-0.6826,-0.3860,2.990
33.641256,-2.8247,-0.3785,-1.0090,3.023
33.648939,-2.6281,-0.1253,-1.2948,2.932
33.668408,-1.6972,0.1829,-1.3691,2.188
33.669694,-1.1105,0.3835,-1.7651,2.120
33.695512,-0.8621,0.4487,-1.9709,2.197
33.697191,-0.7498,0.3736,-1.8850,2.063
33.703354,-1.3242,0.3183,-1.6888,2.170
33.709785,-1.4224,0.4183,-2.4164,2.835
33.722107,-1.4122,0.8899,-1.8725,2.508
33.730935,-1.9376,1.0120,-1.0373,2.420
33.741648,-1.5744,0.8529,-1.7878,2.530
33.749019,-1.1150,0.6584,-2.2151,2.566
33.769550,-0.8960,0.5190,-2.3136,2.535
33.770953,-1.0406,0.4521,-1.9119,2.223
33.795801,-0.5683,0.0985,-1.8095,1.899
33.797154,-0.5769,0.1181,-2.1305,2.210
33.801140,-0.5965,0.2338,-2.5782,2.657
33.809182,-0.7118,0.3201,-3.2168,3.310
33.821312,-1.0556,0.3065,-3.1195,3.307
33.830683,-0.5287,0.1113,-3.0481,3.096
33.840996,1.5543,-0.3995,-1.4816,2.184
33.850350,2.2627,-0.4440,-0.1002,2.308
33.866956,1.9760,-0.3573,0.2649,2.025
33.868506,0.8325,-0.5786,1.1935,1.566
33.893100,0.8696,-1.4023,1.1543,2.014
33.895552,2.8869,-1.4733,1.4674,3.558
33.901462,5.0726,-1.1471,3.9339,6.521
33.910601,4.6177,-0.8723,4.9759,6.844
33.921064,5.1236,-0.2609,4.3235,6.709
33.929934,5.6407,0.0003,4.2625,7.070
33.941477,4.8579,0.0856,3.8812,6.219
33.948500,3.7689,-0.0344,2.5691,4.561
33.967442,0.9423,-0.4033,0.9712,1.412
33.969198,-0.0037,-0.4474,0.3612,0.575
33.996926,-0.5762,-0.2853,0.5490,0.845
33.998279,-0.3707,-0.0621,1.2007,1.258
34.001191,1.4562,0.1307,1.8505,2.358
34.008732,2.4273,-0.0604,2.7093,3.638
34.021023,2.5924,-0.2037,2.9470,3.930
34.032190,2.1127,-0.2562,2.2152,3.072
34.041193,1.4059,-0.1658,1.2059,1.860
34.048514,0.6103,-0.1644,-0.0140,0.632
34.070817,-0.7833,-0.5597,-1.0685,1.438
34.072074,-1.5090,-0.6428,-1.8453,2.469
34.100938,-2.7363,-0.2702,-2.7262,3.872
34.102403,-2.6727,0.0882,-1.6656,3.150
34.102955,-1.2669,0.5716,-0.6729,1.544
34.108418,-0.0629,0.5522,-0.1555,0.577
34.121300,1.2568,-0.0872,1.2828,1.798
34.131793,1.7682,-0.4680,1.9484,2.672
34.141625,2.1428,-0.8243,1.5976,2.797
34.148629,2.1856,-0.8936,1.0457,2.582
34.169952,1.6380,-0.9210,0.3019,1.903
34.171345,1.2934,-0.9269,-0.1872,1.602
34.196551,0.4318,-0.6888,-0.9379,1.241
34.197729,0.0459,-0.4912,-0.6188,0.791
34.201498,-0.4411,-0.0814,-1.0728,1.163
34.208665,-0.4181,0.0562,-0.8184,0.921
34.221547,-0.3492,0.1432,-0.8577,0.937
34.232089,-0.3639,0.1796,-0.9623,1.044
34.242441,-0.4723,0.2546,-1.3689,1.470
34.249397,-0.5285,0.2047,-1.2639,1.385
34.272498,-0.7062,-0.0429,-1.0373,1.256
34.273540,-0.5974,-0.2167,-1.3239,1.469
34.298857,-0.8423,-0.4420,-1.5673,1.833
34.300388,-1.3181,-0.4798,-1.7264,2.224
34.301488,-2.0232,-0.1079,-1.5823,2.571
34.308776,-2.1788,0.2798,-1.7450,2.805
34.321490,-1.9011,0.6245,-2.7045,3.364
34.330447,-1.5828,0.5408,-3.0464,3.475
34.341286,-1.4779,-0.1236,-2.3841,2.808
34.348853,-1.4957,-0.4360,-2.3789,2.844
34.362041,-1.5417,-0.4400,-1.8815,2.472
34.371696,-1.5963,-0.1115,-1.8177,2.422
34.398061,-1.7710,0.2156,-1.6583,2.436
34.400028,-1.5898,0.1633,-1.5452,2.223
34.401419,-0.8064,-0.0521,-1.1943,1.442
34.408587,-0.3143,-0.1336,-0.8556,0.921
34.421683,0.5946,-0.4367,-0.4008,0.840
34.431388,0.9147,-0.4977,-0.3197,1.089
34.442272,1.1259,-0.3951,0.7879,1.430
34.449002,0.9000,-0.3574,0.8978,1.321
34.462480,0.3727,-0.1640,-1.0432,1.120
34.472994,0.0813,-0.1735,-0.6133,0.643
34.500799,0.4087,-0.0320,-1.7243,1.772
34.501949,0.9711,0.1115,-1.2380,1.577
34.502488,1.9422,0.2620,-0.4354,2.008
34.508566,2.1619,0.3785,-1.0493,2.433
34.521117,1.9072,0.1725,0.2234,1.928
34.528560,1.1353,0.0219,0.3490,1.188
34.542378,-1.0571,-0.3021,0.9563,1.457
34.552686,-1.6313,-0.6627,1.1508,2.103
34.561562,0.1874,-0.5620,0.7978,0.994
34.581026,0.9703,-0.1107,1.0920,1.465
34.582875,2.0065,0.5488,2.6627,3.379
34.589354,2.6135,0.5250,3.1032,4.091
34.601400,2.1966,-0.2462,3.3367,4.002
34.609515,0.9657,-0.6512,2.5254,2.781
34.621333,0.8865,-0.6282,2.4916,2.718
34.632096,0.5865,-0.5135,1.4310,1.630
34.641592,1.0004,0.2400,1.4717,1.796
34.649120,1.1519,0.5338,1.4490,1.926
34.661908,1.4062,0.5016,1.7496,2.300
34.670367,1.6506,0.3749,1.8359,2.497
34.695888,1.6707,0.0219,1.4570,2.217
34.697218,1.5115,-0.1286,1.2586,1.971
34.701072,1.4470,-0.1787,1.1832,1.878
34.709423,1.4943,-0.0973,1.3233,1.998
34.721816,1.3090,0.0058,1.0388,1.671
34.728444,1.4118,0.0086,1.1325,1.810
34.740883,1.4708,0.1217,0.5459,1.574
34.757391,1.4629,0.2010,0.3218,1.511
34.761411,1.2191,0.1883,0.2631,1.261
34.784138,1.1427,0.0824,0.3303,1.192
34.785445,0.9170,-0.2051,-0.1167,0.947
34.788503,0.6136,-0.4462,-0.5874,0.960
34.802217,-0.4092,-0.7040,0.0996,0.820
34.808856,-1.0710,-0.7573,0.3684,1.363
34.820941,-1.3492,-0.6817,-0.7615,1.693
34.829078,-1.0875,-0.4019,-1.1510,1.634
34.841484,-0.5112,0.2145,-0.1166,0.567
34.854680,0.2060,0.2891,0.2060,0.410
34.861522,0.7903,-0.2806,0.4733,0.963
34.879441,0.4516,-0.8370,0.1400,0.961
34.881399,-1.2982,-1.2975,-0.3828,1.875
34.889145,-2.0792,-1.1974,-0.5150,2.454
34.901109,-2.1544,-0.4688,-0.0055,2.205
34.908426,-1.3949,0.1743,-0.0153,1.406
34.920905,-0.5536,0.7346,-0.3728,0.993
34.928910,-0.0569,0.6734,-0.2370,0.716
34.940859,0.4289,0.1935,-0.1606,0.497
34.956245,0.5942,-0.1442,-0.3155,0.688
34.961165,0.4771,-0.5305,-0.2883,0.769
34.983386,0.4593,-0.5732,-0.4282,0.850
34.984719,0.5203,-0.5971,-0.3488,0.865
34.988528,0.7655,-0.2870,-1.0596,1.338
35.001831,0.6957,-0.1650,-1.1323,1.339
35.008873,0.4697,-0.0648,-0.7846,0.917
35.021298,0.1935,-0.1759,-1.0046,1.038
35.028861,0.1980,-0.1319,-1.7309,1.747
35.043091,-0.6933,0.3734,-2.6828,2.796
35.049398,-1.0552,0.3603,-2.4875,2.726
35.061310,-1.2696,0.2491,-3.4446,3.680
35.072712,-1.4650,0.0054,-3.5397,3.831
35.081689,-2.2745,-0.3886,-2.3009,3.259
35.114229,-2.5518,-0.4586,-1.9593,3.250
35.116018,-3.0571,-0.3888,-2.1466,3.756
35.116899,-3.5400,-0.2554,-1.7975,3.978
35.121522,-4.1087,0.2069,-2.5673,4.849
35.128675,-3.9113,0.1969,-1.7165,4.276
35.141053,-2.2736,0.1201,-1.5695,2.765
35.150260,-1.2991,0.1756,-1.8045,2.230
35.162125,0.5403,0.1700,-0.8660,1.035
35.169575,1.0233,0.0775,-0.6690,1.225
35.181334,1.7884,-0.1784,0.6105,1.898
35.191430,2.7852,-0.4430,0.9262,2.968
35.220627,3.8327,-0.4999,0.9095,3.971
35.222196,3.6745,-0.2592,1.3111,3.910
35.222743,3.4866,-0.1926,2.7725,4.459
35.229132,3.0839,-0.1690,2.2420,3.816
35.241381,1.0086,-0.2496,2.8223,3.007
35.249172,-0.0560,-0.1817,2.6617,2.669
35.262546,0.5006,0.1832,1.2757,1.383
35.273753,1.4905,0.5045,0.7052,1.724
35.281160,2.8551,0.9203,1.1297,3.205
35.300145,3.2484,0.7130,1.5134,3.654
35.301752,3.6613,0.1505,1.6350,4.013
35.308639,3.1111,-0.1089,0.9011,3.241
35.322654,1.7127,-0.1755,-0.2172,1.735
35.328990,1.3044,-0.2164,-0.0416,1.323
35.341440,0.8020,-0.2349,0.6299,1.047
35.351141,0.7339,-0.2147,1.2328,1.451
35.361323,0.9485,-0.3175,2.2443,2.457
35.370313,1.1727,-0.3656,2.4127,2.707
35.382161,1.9745,-0.4177,1.6492,2.606
35.392929,2.6738,-0.4107,1.4253,3.058
35.419443,3.2365,-0.3486,0.9743,3.398
35.420857,2.8248,-0.4073,0.5683,2.910
35.421576,1.3624,-0.4709,-0.6960,1.601
35.428676,0.8780,-0.6108,-0.5500,1.203
35.442764,-0.8933,-0.9153,-1.1725,1.735
35.449886,-2.1288,-1.0533,-1.3399,2.727
35.461141,-3.2534,-0.6528,-2.0865,3.920
35.473827,-3.2168,-0.1741,-2.0956,3.843
35.481653,-2.1013,0.4808,-1.5250,2.640
35.498932,-1.1468,0.4917,-1.2149,1.742
35.502603,-0.8532,0.0092,-0.3375,0.918
35.508600,-0.5742,-0.2164,0.0116,0.614
35.521227,0.5278,-0.3310,-0.0743,0.627
35.528726,1.0585,-0.2398,-0.1068,1.091
35.541113,1.1711,-0.2399,-1.0446,1.587
35.548505,0.6904,-0.2316,-0.4039,0.833
35.561369,-0.0539,0.1443,-1.0829,1.094
35.576578,-0.7935,0.3183,-1.6989,1.902
35.581534,-1.8880,0.4293,-1.8605,2.685
35.603756,-2.3340,0.4470,-1.3012,2.709
35.605258,-2.3299,0.4581,-1.8986,3.040
35.608586,-1.9087,0.1990,-2.3931,3.067
35.622524,-1.8687,-0.1804,-2.0649,2.791
35.628766,-2.4884,0.0260,-3.3513,4.174
35.640975,-3.3238,0.2813,-3.4362,4.789
35.648347,-3.6816,0.0811,-4.1072,5.516
35.660972,-4.0280,0.0018,-2.5294,4.756
35.675138,-3.1143,-0.0805,-1.4050,3.418
35.682500,-0.1392,0.0027,-0.4230,0.445
35.703057,-0.0771,0.0995,-0.8843,0.893
35.704086,-0.5314,-0.3625,0.0858,0.649
35.708939,-0.3385,-0.8404,1.0886,1.416
35.721846,0.4281,-0.7367,0.4630,0.970
35.728619,0.9321,-0.3537,0.7199,1.230
35.741261,2.6079,0.0983,1.3634,2.944
35.748769,2.8087,0.3062,1.6281,3.261
35.761523,3.0488,0.3369,1.2183,3.300
35.778408,3.1892,0.4273,-0.4496,3.249
35.781553,2.6181,1.0880,-2.5202,3.793
35.806652,1.4554,1.2845,-0.8079,2.103
35.809228,1.0913,-0.3688,1.6928,2.048
35.809738,2.5595,-1.0983,-0.5804,2.845
35.821646,3.8303,-0.9619,2.5750,4.715
35.829167,4.1714,-0.9072,3.4603,5.495
35.841630,3.2757,-0.9498,3.1178,4.621
35.848555,2.3058,-0.7550,2.7497,3.667
35.861533,2.4012,-0.7586,2.7868,3.756
35.876509,1.0345,-0.3486,2.1289,2.393
35.881417,0.3897,-0.3883,2.0370,2.110
35.908697,0.4684,-0.4453,1.9085,2.015
35.909942,0.2820,-0.1245,2.0069,2.030
35.910479,0.7543,-0.0200,1.8574,2.005
35.922872,0.6667,-0.1159,1.3433,1.504
35.928604,0.5332,-0.3720,1.0985,1.277
35.941085,0.8762,-0.8887,1.5729,2.008
35.949862,1.0206,-1.0411,1.9217,2.412
35.961686,0.0778,-1.1013,0.3298,1.152
35.975681,-0.3235,-0.9546,-0.0908,1.012
35.982538,-0.6757,-0.7262,-0.2899,1.033
36.000348,-0.7042,-0.5525,-0.4708,1.011
36.001695,-1.1269,-0.1492,-1.0912,1.576
36.011177,-1.2401,0.0407,-1.1679,1.704
36.023767,-1.0073,0.1808,-1.6366,1.930
36.028476,-0.6080,0.0939,-1.7671,1.871
36.041310,-0.0695,-0.0590,-1.6507,1.653
36.048601,0.0733,-0.1856,-1.3968,1.411
36.061375,-0.0743,-0.1404,-1.3426,1.352
36.068329,-0.1952,-0.0385,-1.2850,1.300
36.081155,-0.4236,0.0878,-1.3260,1.395
36.109237,-1.0204,0.0851,-1.0761,1.485
36.110152,-1.0891,0.2466,-1.2359,1.666
36.110526,-1.0998,0.0879,-1.5465,1.900
36.123182,-1.2463,0.3588,-3.2150,3.467
36.129219,-1.3182,0.2971,-2.6012,2.931
36.141267,-1.7817,0.0224,-1.8747,2.586
36.148601,-3.2570,0.1203,-1.9981,3.823
36.161212,-4.0453,0.2403,-3.2698,5.207
36.168541,-3.3117,0.2695,-3.4156,4.765
36.181582,-1.4049,0.2627,-2.8334,3.173
36.206122,-0.5366,0.3466,-2.9546,3.023
36.207663,0.1876,0.4952,-2.6993,2.751
36.208689,0.3136,0.4647,-1.7721,1.859
36.222674,0.2238,0.3769,-0.8403,0.948
36.228691,0.8803,0.1882,-0.2356,0.931
36.241594,1.5374,-0.0804,-0.8331,1.751
36.248511,1.2672,-0.1407,0.1081,1.280
36.261508,1.8737,-0.3596,1.6015,2.491
36.268868,2.6643,-0.4856,2.3365,3.577
36.281645,3.0598,-0.4724,2.1670,3.779
36.304807,2.7452,-0.4055,1.7053,3.257
36.306239,2.6801,-0.2865,1.4981,3.084
36.308486,2.6541,-0.2471,1.8605,3.251
36.323677,2.1181,-0.2682,2.3631,3.185
36.328671,1.5712,-0.3367,2.4254,2.909
36.342091,0.9408,-0.2374,1.5066,1.792
36.348759,0.5736,-0.0617,0.8401,1.019
36.360823,-0.3138,0.0937,0.0232,0.328
36.368552,-0.8346,0.0728,0.0945,0.843
36.380902,-1.1993,0.1133,0.1746,1.217
36.409263,-0.7766,0.1350,0.6188,1.002
36.410427,-0.3316,0.4518,1.2770,1.395
36.410983,0.4480,0.5964,1.4145,1.599
36.423859,1.0805,0.5106,1.7972,2.158
36.428739,1.0780,0.4745,1.6808,2.052
36.441295,1.1332,0.1349,2.1259,2.413
36.450829,1.2118,0.0585,1.2924,1.773
36.461337,0.7857,-0.0461,-0.4129,0.889
36.468353,0.7184,-0.1083,-1.9054,2.039
36.482675,-0.2095,-0.5225,-1.3831,1.493
36.491719,-0.8543,-0.7564,-1.0329,1.539
36.510190,-1.1291,-0.7167,-0.9174,1.622
36.511088,-0.9198,-0.5587,0.1319,1.084
36.522352,0.1116,-0.4169,1.1326,1.212
36.528537,0.8070,-0.4656,0.8334,1.250
36.543721,1.5923,-0.4501,1.2457,2.071
36.548754,1.8504,-0.4641,1.1585,2.232
36.561212,1.5088,-0.5941,0.6270,1.739
36.569526,1.0681,-0.6472,0.0361,1.249
36.581019,-0.1147,-0.6174,-0.7118,0.949
36.606784,-0.6192,-0.5390,-1.1012,1.374
36.608251,-1.2904,-0.3347,-1.3689,1.911
36.609181,-1.1778,-0.2298,-0.8048,1.445
36.623621,-0.7748,0.1429,-0.5872,0.983
36.630203,-0.5058,0.0789,0.3253,0.607
36.641631,-0.0223,-0.1831,0.6781,0.703
36.648726,0.1757,-0.2220,0.2267,0.363
36.661210,0.5616,-0.1709,0.0323,0.588
36.669088,0.6536,-0.1055,-0.5600,0.867
36.681205,0.4718,-0.0330,-0.5524,0.727
36.708113,0.2836,-0.0782,-0.5350,0.611
36.709680,-0.1631,-0.5196,0.0566,0.548
36.710259,-0.5137,-0.7157,-0.0092,0.881
36.726176,-1.4986,-0.4829,-0.1468,1.581
36.728456,-1.8976,-0.2950,1.1176,2.222
36.742270,-1.7788,-0.1113,2.0430,2.711
36.748689,-1.7580,-0.1365,1.6378,2.407
36.761107,-1.4462,0.1297,0.7877,1.652
36.769244,-0.5522,0.3785,0.8918,1.115
36.783122,0.5195,0.5544,-0.6121,0.976
36.810687,0.8182,0.5724,-1.6325,1.914
36.811893,1.2967,0.4118,-0.9185,1.642
36.812660,1.4873,0.0398,0.0223,1.488
36.821112,0.7098,-0.4275,0.4123,0.925
36.828419,0.1183,-0.6505,0.2969,0.725
36.841687,-0.5161,-0.6081,0.0204,0.798
36.848615,-0.4964,-0.3921,-0.0903,0.639
36.861396,0.0911,0.3054,-0.4500,0.551
36.869064,0.3569,0.5757,-0.6546,0.942
36.881093,0.7419,0.6944,-1.4345,1.758
36.888630,0.8532,0.5938,-1.8060,2.084
36.907056,0.3319,0.3128,-1.9447,1.997
36.910058,-0.2970,0.0797,-2.1816,2.203
36.922590,-1.1836,-0.3503,-0.8997,1.527
36.928985,-1.2016,-0.3612,-1.3570,1.848
36.942107,-1.4323,-0.1705,-0.9644,1.735
36.948454,-1.3406,-0.0639,-0.9052,1.619
36.962638,-1.0254,0.0638,-0.7198,1.254
36.968575,-0.8859,0.0483,-0.8092,1.201
36.982825,-0.5770,-0.2123,-1.2669,1.408
36.991619,-0.6218,-0.3649,-1.2168,1.414
37.010334,-0.9420,-0.4178,-1.2406,1.613
37.011711,-1.2688,-0.1731,-1.0051,1.628
37.022444,-1.8856,0.2927,-1.4048,2.370
37.028656,-2.4049,0.4407,-1.0885,2.676
37.042675,-2.4946,0.4577,-1.3596,2.878
37.048786,-2.1396,0.3598,-1.6881,2.749
37.061171,-1.3085,0.0529,-1.2559,1.814
37.068811,-1.4302,0.0465,-1.4319,2.024
37.082473,-0.3312,0.1573,-1.3165,1.367
37.089289,-0.0924,0.2989,-0.8396,0.896
37.110967,1.0526,0.3430,0.2981,1.147
37.112444,1.6436,0.2375,0.9020,1.890
37.121423,1.8634,0.0096,0.8943,2.067
37.128525,1.8353,-0.0101,0.1100,1.839
37.144280,1.5968,-0.4508,-0.3223,1.690
37.148770,0.3807,-0.4336,-2.1917,2.266
37.161546,-1.7476,-0.5795,-1.5170,2.386
37.169684,-1.8040,-0.6537,-1.4883,2.428
37.182012,1.2738,-0.3811,-0.7592,1.531
37.188477,3.2563,0.1528,0.0034,3.260
37.215035,4.0333,0.5793,1.0788,4.215
37.216799,2.8213,0.5011,0.8705,2.995
37.221013,1.5104,-0.2557,0.3640,1.575
37.229856,1.4567,-0.4820,0.2036,1.548
37.244260,3.0021,-0.4365,1.3918,3.338
37.248630,3.9802,-0.0945,2.1201,4.511
37.262214,3.6279,0.1100,3.6097,5.119
37.268294,3.2000,-0.0719,3.6383,4.846
37.281905,2.6374,-0.6148,3.7138,4.596
37.291541,2.0194,-0.5872,3.2830,3.899
37.306115,0.7993,-0.1462,2.2688,2.410
37.309436,0.1847,0.0558,1.4849,1.497
37.322771,-0.3866,0.0295,1.2031,1.264
37.328317,-0.3648,-0.1707,1.2066,1.272
37.344291,-0.0562,-0.2195,1.4424,1.460
37.349967,0.5970,-0.0819,1.7496,1.851
37.361114,1.8023,0.0028,2.5042,3.085
37.368540,1.8950,0.0300,2.4736,3.116
37.381182,1.6491,-0.1341,2.3084,2.840
37.389011,1.9654,-0.4379,1.8328,2.723
37.406513,2.0409,-0.7603,0.6026,2.260
37.410064,2.2187,-0.8564,-0.1667,2.384
37.420983,2.4985,-0.8809,0.0060,2.649
37.428183,1.0615,-0.9232,-0.3207,1.443
37.441147,-0.0532,-1.1030,-0.8096,1.369
37.448598,-0.6399,-1.2220,-1.1347,1.786
37.462058,-2.0627,-0.8065,-1.6023,2.734
37.469677,-2.5468,-0.2767,-1.5944,3.017
37.481836,-2.0180,0.3750,-1.4871,2.535
37.488704,-1.2035,0.5169,-1.4264,1.937
37.511167,-0.1018,0.2781,-0.9879,1.031
37.512807,0.1995,-0.0672,-0.6446,0.678
37.521413,0.0241,-0.6622,-0.3492,0.749
37.529936,-0.0011,-0.7180,-0.2602,0.764
37.541678,0.1610,-0.4774,-0.0140,0.504
37.548496,0.2661,-0.2244,-0.0190,0.349
37.562982,0.1126,0.2759,-0.3075,0.428
37.569551,-0.1283,0.3310,-1.0238,1.084
37.583006,-0.1826,0.1285,-0.7551,0.787
37.588747,-0.2704,-0.0567,-1.1161,1.150
37.609859,-0.9585,-0.2300,-1.6703,1.939
37.611087,-1.3384,-0.2222,-1.7583,2.221
37.621262,-1.7417,0.0083,-2.4419,2.999
37.628704,-1.7078,0.2152,-2.6331,3.146
37.641274,-1.4956,0.2498,-2.8738,3.249
37.649032,-1.6841,0.2140,-2.5189,3.038
37.661979,-1.7283,0.3274,-2.8524,3.351
37.668532,-2.0118,0.2787,-3.0213,3.640
37.685708,-3.0146,0.1693,-2.7488,4.083
37.688747,-3.1318,0.1380,-1.9871,3.712
37.713689,-2.9838,0.0157,-1.6938,3.431
37.714995,-2.7191,-0.0506,-2.2793,3.548
37.721520,-2.5664,0.0579,-3.3261,4.201
37.729350,-2.7867,0.1140,-4.4511,5.253
37.742651,-2.7827,-0.1090,-3.8063,4.716
37.749345,-2.0687,-0.4181,-3.7198,4.277
37.762225,1.3192,-0.7466,-2.9643,3.329
37.768965,3.6605,-0.6206,-2.0175,4.226
37.784338,7.5464,-0.3474,0.4542,7.568
37.788572,8.6396,-0.0863,1.9988,8.868
37.812653,7.0616,0.0766,5.5036,8.953
37.814485,4.9496,-0.3299,5.9378,7.737
37.821085,1.4772,-1.8970,5.2011,5.730
37.830414,0.4718,-2.1660,3.8443,4.438
37.844773,0.7922,-0.7864,3.0051,3.206
37.848651,2.2265,0.5864,2.8796,3.687
37.863590,3.3001,2.0778,2.3041,4.530
37.868696,2.8580,1.6663,1.8196,3.776
37.880900,1.6216,0.3636,1.0778,1.981
37.889991,0.7446,-0.4268,0.6689,1.088
37.902823,0.1619,-0.3845,0.5354,0.679
37.909736,0.3581,-0.0407,0.5145,0.628
37.928762,0.3910,0.4123,0.5715,0.806
37.929728,0.3068,0.4492,1.0737,1.204
37.941341,0.8523,0.1639,1.8745,2.066
37.948520,1.2474,0.0365,2.0707,2.418
37.962225,2.4766,0.0360,0.8784,2.628
37.968391,3.2590,-0.1215,0.6527,3.326
37.981026,3.9465,-0.3981,0.3891,3.986
37.989159,3.8637,-0.6323,0.4757,3.944
38.001559,2.5082,-0.7364,-0.4258,2.649
38.008682,1.4078,-0.6569,-1.2526,1.996
38.028359,0.4174,-0.6441,-1.6774,1.845
38.029624,-0.0905,-0.7241,-1.6238,1.780
38.042148,-1.5612,-1.1262,-0.8007,2.085
38.048958,-2.1085,-1.3161,-0.6577,2.571
38.064144,-3.0376,-1.1586,-1.3950,3.538
38.068694,-3.1913,-0.8115,-1.8710,3.787
38.081528,-2.7851,-0.0926,-1.5108,3.170
38.088287,-2.1377,0.3865,-1.3078,2.536
38.103444,-1.4617,0.7917,-1.7181,2.391
38.108659,-1.2009,0.7923,-1.7275,2.248
38.128830,-1.4178,0.3285,-1.3552,1.989
38.130097,-1.3824,0.0589,-0.3339,1.423
38.141539,-1.1228,-0.2589,-0.6832,1.340
38.149213,-0.9813,-0.1645,0.5253,1.125
38.161873,-0.2400,-0.0064,-0.3689,0.440
38.168754,-0.1861,0.0868,-0.6229,0.656
38.186875,-0.3164,0.2310,-1.3044,1.362
38.189717,-0.5712,0.1848,-1.4858,1.603
38.214160,-1.1080,0.1587,-1.6154,1.965
38.216091,-1.7584,0.3423,-1.9457,2.645
38.223830,-2.6387,0.7949,-3.1298,4.170
38.229420,-2.3492,0.6515,-3.4831,4.252
38.241473,-1.0733,0.1629,-2.7475,2.954
38.248709,-0.3280,-0.1577,-2.0002,2.033
38.264442,0.4665,-0.6946,-0.5752,1.015
38.269111,0.4021,-0.8770,-0.5783,1.125
38.282954,-0.4171,-0.4342,-0.3239,0.684
38.288363,-0.6870,-0.0677,-0.0000,0.690
38.302812,0.0683,0.2382,0.5565,0.609
38.309304,0.6488,0.3506,1.3331,1.524
38.331722,3.0452,0.3472,0.9863,3.220
38.333455,3.9128,0.4210,0.2942,3.946
38.342333,2.9931,0.5108,-0.1526,3.040
38.349773,1.7871,0.1371,-0.1670,1.800
38.361548,-0.1854,-0.5457,-0.1065,0.586
38.370087,-0.8810,-0.6527,-0.2124,1.117
38.385033,-0.4348,-0.3602,0.1992,0.599
38.389368,0.2825,-0.1679,0.5777,0.665
38.411199,1.4743,-0.2344,1.9303,2.440
38.413284,1.8841,-0.4393,3.1720,3.715
38.421211,2.4894,-0.6411,3.2501,4.144
38.431690,1.8978,-0.4544,2.7254,3.352
38.441225,0.6379,-0.1325,1.9962,2.100
38.448787,0.2539,-0.0702,1.5404,1.563
38.462145,0.3214,-0.1508,1.6528,1.691
38.468399,0.5713,-0.2645,1.9527,2.052
38.487592,1.2664,-0.3991,2.3748,2.721
38.488937,1.7143,-0.2936,2.2725,2.862
38.515678,2.0862,-0.3141,2.4180,3.209
38.517906,2.0337,-0.4124,1.9788,2.867
38.521386,1.6318,-0.6191,1.3530,2.208
38.528829,1.2051,-0.7354,0.5096,1.501
38.541211,-0.2785,-0.7251,-0.2879,0.828
38.549217,-0.8402,-0.6451,-0.8244,1.342
38.560957,-1.2022,-0.2451,-1.6488,2.055
38.568733,-1.2573,-0.1211,-1.6135,2.049
38.587771,-1.4462,-0.1506,-2.2490,2.678
38.589011,-1.8160,-0.1869,-2.8886,3.417
38.613656,-1.9731,0.0484,-2.1954,2.952
38.614998,-1.1418,0.1522,-2.0482,2.350
38.620875,-0.1074,0.2317,-1.1715,1.199
38.628333,0.2975,0.1791,-0.2359,0.420
38.640805,1.0218,-0.0342,0.0305,1.023
38.649330,1.2437,-0.2093,0.1004,1.265
38.662562,1.3540,-0.4205,-0.1181,1.423
38.668429,1.0712,-0.5723,-0.0674,1.216
38.687606,0.6620,-0.4817,-0.0560,0.821
38.688791,0.6444,-0.3363,0.0140,0.727
38.715887,-0.1069,-0.1707,-0.2026,0.286
38.717718,-0.7754,-0.2880,0.2040,0.852
38.722341,-1.2520,-0.5558,0.2514,1.393
38.728079,-1.3523,-0.5243,0.1369,1.457
38.771644,-1.0632,0.0399,-0.5718,1.208
38.772456,-0.8587,0.4007,-0.6710,1.161
38.773071,-0.9031,0.4724,0.0629,1.021
38.773490,-0.6642,0.2475,0.1937,0.735
38.802898,-0.6644,-0.2568,-0.3966,0.815
38.803606,-0.9135,-0.3704,-0.2759,1.024
38.804023,-0.9360,-0.0294,-0.5588,1.091
38.808281,-0.9450,0.3874,-0.9644,1.405
38.820667,-0.9274,0.3807,-0.9463,1.379
38.828193,-1.2481,0.7579,-0.1619,1.469
38.842147,-1.0122,0.5024,-0.5577,1.260
38.849355,-0.5800,0.3047,-0.3910,0.763
38.861309,0.5191,0.1288,0.1685,0.561
38.868250,0.8953,0.1567,-0.1891,0.928
38.888328,0.6314,0.2569,0.1322,0.694
38.889218,0.4239,0.2433,-0.0034,0.489
38.917338,0.1898,0.2054,0.0747,0.290
38.918443,-0.1101,0.2158,-0.2185,0.326
38.920560,-0.7949,0.3367,-0.8244,1.194
38.929400,-1.0841,0.2896,-1.2113,1.651
38.940914,-1.3686,0.2004,-1.4301,1.990
38.949406,-1.3516,0.1902,-0.9391,1.657
38.963143,-0.7926,0.3240,-1.0898,1.386
38.968543,-0.5036,0.4057,-1.0457,1.229
38.982787,0.0171,0.5588,-0.8190,0.992
38.990930,0.0407,0.5818,-0.7194,0.926
39.017676,-0.4802,0.3924,-0.2474,0.668
39.018495,-0.9883,0.2872,-0.8644,1.344
39.020850,-1.4207,0.0903,-1.8077,2.301
39.027921,-1.3773,0.1057,-2.1246,2.534
39.040714,0.0274,0.1449,-1.6346,1.641
39.050626,0.7861,0.2207,-1.5336,1.737
