time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
34.036983,-0.5033,3.9967,0.6282,4.077
34.037985,-0.5556,4.0109,1.0070,4.172
34.042797,-0.7375,4.1280,1.1704,4.354
34.054517,-0.8204,4.3405,0.9118,4.510
34.062860,-1.1127,4.4472,0.8013,4.654
34.073419,-1.3567,4.5546,0.7731,4.815
34.083525,-1.5804,4.5021,0.7492,4.830
34.093578,-1.7687,4.1816,0.7870,4.608
34.102602,-1.9694,3.8566,1.0334,4.452
34.113737,-2.2624,3.3995,1.3859,4.312
34.124016,-2.4368,3.0640,1.6636,4.254
34.157030,-2.8269,2.7298,1.8035,4.324
34.158191,-3.3457,2.5521,1.9236,4.627
34.159159,-3.8217,2.5010,2.2938,5.111
34.162703,-4.2517,2.6786,2.6451,5.679
34.173588,-4.5351,3.1396,2.9941,6.276
34.184890,-4.5693,3.6684,3.1911,6.672
34.193876,-4.4175,4.2798,3.2766,6.969
34.202389,-4.9160,4.2319,3.0485,7.167
34.214194,-5.4685,3.7526,3.0807,7.313
34.223310,-5.3708,3.3806,3.4215,7.210
34.257250,-4.7312,3.3754,4.0189,7.066
34.258828,-4.7236,3.5507,3.9689,7.118
34.259706,-5.5051,3.5985,3.2693,7.345
34.262486,-6.2377,3.4380,2.7514,7.635
34.273913,-7.3314,2.9513,2.4606,8.277
34.284182,-7.9444,2.2313,2.3758,8.587
34.293334,-8.3350,1.3722,2.5081,8.812
34.302445,-8.6784,0.8344,2.7392,9.139
34.313560,-8.8949,0.4348,2.8973,9.365
34.322449,-8.9290,0.2922,3.0423,9.438
34.356574,-8.7792,0.3441,3.4012,9.421
34.357850,-8.3612,0.4476,3.8615,9.221
34.358401,-7.5730,0.6053,4.3490,8.754
34.363585,-6.8280,0.6877,4.5403,8.229
34.373248,-5.9603,0.8151,4.4499,7.483
34.383317,-5.2099,0.9393,4.1585,6.732
34.394677,-4.5065,1.1066,3.7310,5.954
34.402700,-3.9222,1.2812,3.3082,5.289
34.413619,-3.4036,1.2560,2.7953,4.580
34.423156,-2.9890,1.1211,2.4230,4.008
34.454647,-2.5165,0.9440,2.1242,3.426
34.455911,-2.0456,0.7549,2.0636,3.002
34.456662,-1.4777,0.5171,2.0653,2.592
34.462632,-0.9466,0.3973,2.1256,2.361
34.473422,-0.2456,0.2241,2.1541,2.180
34.484478,0.3036,0.0820,2.0420,2.066
34.493321,0.9154,-0.0122,1.8780,2.089
34.502595,1.3245,-0.1722,1.5212,2.024
34.514766,1.7103,-0.3344,1.0434,2.031
34.522252,2.0289,-0.4920,0.5237,2.152
34.552281,2.3588,-0.5973,0.2630,2.447
34.553290,2.5793,-0.6937,-0.0380,2.671
34.553893,2.7335,-0.8156,-0.3912,2.879
34.562438,2.7111,-1.0179,-0.5603,2.950
34.574257,2.8265,-1.3377,-0.7156,3.208
34.584505,3.0945,-1.6679,-0.8640,3.620
34.593359,3.3261,-2.0753,-1.0770,4.066
34.604307,3.4682,-2.5145,-1.2566,4.464
34.614045,3.4804,-3.0678,-1.5117,4.880
34.624809,3.4180,-3.5720,-1.7935,5.259
34.634871,3.5187,-4.0666,-2.1560,5.794
34.656604,3.5822,-4.5833,-2.4138,6.298
34.657946,3.6612,-5.0233,-2.5434,6.716
34.663700,3.8716,-5.3419,-2.4590,7.041
34.673491,4.2543,-5.4292,-2.2761,7.263
34.683163,4.5634,-5.3499,-1.8523,7.272
34.695007,4.6402,-5.1960,-1.4088,7.107
34.708618,4.1353,-5.2959,-1.6560,6.920
34.713861,3.2080,-5.6888,-2.5608,7.015
34.739002,2.7161,-6.0764,-3.2335,7.400
34.740370,2.5494,-6.4007,-3.5574,7.754
34.742482,2.6000,-6.3767,-3.3563,7.661
34.753358,2.5203,-6.5782,-3.0934,7.694
34.765047,2.2457,-6.7984,-2.7242,7.660
34.773558,1.9750,-6.9640,-1.8983,7.483
34.783679,1.4745,-7.0568,-1.0318,7.283
34.793708,0.8772,-7.0917,-0.1761,7.148
34.809280,0.3694,-7.0695,0.1553,7.081
34.813692,-0.2286,-6.8680,0.3708,6.882
34.837233,-0.5530,-6.6188,0.3065,6.649
34.838518,-0.8797,-6.2265,0.0841,6.289
34.842699,-1.0578,-5.8437,-0.1120,5.940
34.854472,-1.3325,-5.4011,-0.3804,5.576
34.862278,-1.4343,-4.8318,-0.4330,5.059
34.873379,-1.4881,-4.1999,-0.4757,4.481
34.882384,-1.4672,-3.6440,-0.4735,3.957
34.893520,-1.3620,-2.7905,-0.4619,3.139
34.909094,-1.1631,-1.9743,-0.4602,2.337
34.913782,-0.9972,-1.1737,-0.4692,1.610
34.940688,-0.8324,-0.5397,-0.4151,1.075
34.941997,-0.5412,0.1828,-0.2270,0.615
34.943089,-0.4113,0.7899,-0.0578,0.892
34.953969,-0.3010,1.3939,0.0773,1.428
34.962762,-0.3504,1.8165,0.0724,1.851
34.973600,-0.3423,2.2282,0.0885,2.256
34.982559,-0.2538,2.6731,0.0736,2.686
34.993786,-0.1839,3.0360,0.0875,3.043
35.009534,-0.2538,3.2901,0.1340,3.303
35.013311,-0.2064,3.5287,0.1135,3.537
35.033098,-0.1344,3.6907,0.1670,3.697
35.034721,-0.2080,3.7814,0.3728,3.805
35.042191,-0.3682,3.8529,0.5317,3.907
35.058013,-0.4168,3.9348,0.6956,4.018
35.062582,-0.5072,4.0323,0.7892,4.140
35.073504,-0.8031,4.2207,1.0435,4.421
35.082487,-1.0373,4.4079,1.2174,4.689
35.093701,-1.4606,4.5191,1.2349,4.907
35.106878,-1.9683,4.4189,1.2121,4.987
35.114903,-2.7007,4.2407,1.3823,5.214
35.133141,-3.1255,4.1613,1.6146,5.449
35.134857,-3.5795,3.9145,1.7885,5.598
35.142972,-3.9099,3.7496,1.9868,5.770
35.155456,-4.2788,3.5322,2.3057,6.008
35.162177,-4.6727,3.3400,2.4836,6.258
35.173712,-5.2582,3.2225,2.8640,6.800
35.182866,-5.6453,3.3549,3.3898,7.390
35.193548,-5.8113,3.8030,3.8762,7.954
35.209294,-6.0895,3.9830,4.0308,8.318
35.214478,-6.8797,3.7136,4.0089,8.786
35.234629,-7.2565,3.4396,4.2308,9.077
35.236050,-7.2940,3.0923,4.6885,9.206
35.242496,-7.1198,3.0102,5.0356,9.225
35.254832,-7.3646,2.9186,5.1222,9.434
35.262536,-7.6901,2.9385,4.9348,9.598
35.273381,-8.1321,2.8304,4.8058,9.861
35.282348,-8.5324,2.5683,4.5419,10.001
35.292993,-8.8823,2.0912,4.0707,9.992
35.302574,-9.0613,1.6102,3.8172,9.963
35.313506,-8.9579,0.9824,3.8930,9.817
35.335782,-8.7760,0.5227,4.0340,9.673
35.336983,-8.4729,0.0500,4.3869,9.541
35.342562,-7.9184,-0.2238,4.8335,9.280
35.354562,-7.0868,-0.3313,5.1717,8.779
35.362428,-6.3854,-0.2561,5.2431,8.266
35.373225,-5.3476,0.0871,4.8599,7.227
35.382813,-4.4876,0.5416,4.2477,6.203
35.393488,-3.6935,0.9760,3.7639,5.363
35.402609,-3.0246,1.4163,3.4490,4.801
35.415888,-2.2734,1.7510,3.1965,4.296
35.439942,-1.5537,1.9657,3.0664,3.960
35.441400,-0.8743,2.1361,2.9746,3.765
35.443777,-0.3540,2.2735,2.8061,3.629
35.454253,-0.1299,2.3828,2.4296,3.406
35.464883,-0.1933,2.3597,1.9442,3.064
35.474143,-0.1014,2.2138,1.8534,2.889
35.482477,0.0110,2.7015,0.8600,2.835
35.493295,0.1326,2.7348,0.3614,2.762
35.502226,0.4846,2.6584,0.1566,2.707
35.516449,0.7895,2.3370,0.0326,2.467
35.535414,0.9666,1.8552,-0.0355,2.092
35.536789,1.1339,1.2644,0.0465,1.699
35.542340,1.2630,0.7365,0.0021,1.462
35.553502,1.4676,0.1434,-0.1186,1.479
35.562499,1.7083,-0.3932,-0.2453,1.770
35.574544,1.8356,-0.9667,-0.3487,2.104
35.582462,1.9201,-1.4696,-0.4713,2.464
35.593587,1.9526,-2.0195,-0.6237,2.877
35.602674,1.9955,-2.4841,-0.8113,3.288
35.613598,1.9302,-3.0568,-1.0221,3.757
35.641034,1.8796,-3.6291,-1.2126,4.263
35.642712,1.7223,-4.3556,-1.3616,4.878
35.643254,1.7577,-5.0031,-1.4027,5.485
35.655265,1.9257,-5.5194,-1.3636,6.003
35.662602,2.0790,-5.7950,-1.3652,6.306
35.674819,2.1574,-6.0435,-1.2718,6.542
35.683048,2.1823,-6.0728,-0.9251,6.519
35.693276,2.2715,-5.9111,-0.3400,6.342
35.702196,2.3940,-5.7012,0.0010,6.183
35.713432,2.3561,-5.5059,0.0947,5.990
35.739313,1.7847,-5.6892,-0.4127,5.977
35.740305,1.3104,-6.0844,-1.1974,6.338
35.742385,1.2867,-6.3614,-1.3859,6.637
35.753286,2.1185,-6.1542,-1.1034,6.601
35.762590,2.6658,-5.9843,-0.6390,6.582
35.774775,2.8676,-5.5894,0.1687,6.284
35.782265,2.5518,-5.3420,0.7395,5.966
35.793456,2.0508,-5.0906,1.1639,5.610
35.802470,1.5106,-5.0017,1.2585,5.374
35.813131,1.2039,-5.0063,0.9050,5.228
35.836348,1.0232,-5.1676,0.4455,5.287
35.837287,0.7465,-5.4537,-0.0352,5.505
35.843261,0.5149,-5.5397,-0.2261,5.568
35.853169,0.2630,-5.4481,-0.6126,5.489
35.862359,0.0615,-5.2762,-0.9773,5.366
35.874698,-0.1298,-4.7845,-1.0500,4.900
35.882475,-0.2074,-4.1785,-0.9654,4.294
35.894560,-0.1193,-3.4130,-0.9449,3.543
35.902649,0.0127,-2.7463,-0.9805,2.916
35.914371,0.2317,-1.8342,-0.9072,2.059
35.924096,0.5230,-0.9051,-0.9517,1.414
35.936233,0.7676,-0.0051,-1.1435,1.377
35.942477,0.8462,0.6308,-1.2988,1.674
35.953856,1.1306,1.2329,-1.3569,2.154
35.962469,1.4240,1.6674,-1.2101,2.504
35.975199,1.4567,2.0330,-0.8556,2.643
35.982633,1.4127,2.3989,-0.6882,2.868
35.993145,1.4267,2.7592,-0.7704,3.200
36.002225,1.3583,3.0510,-1.0199,3.492
36.014098,1.1003,3.3579,-1.0721,3.693
36.022581,0.8591,3.6107,-1.0844,3.867
36.049258,0.7272,3.9204,-1.1223,4.142
36.051086,0.4952,4.0968,-1.0968,4.270
36.053723,0.1172,4.3132,-0.8983,4.407
36.062498,-0.3116,4.3289,-0.6887,4.394
36.076405,-0.5262,4.4678,0.0585,4.499
36.082648,-0.6600,4.5017,0.6653,4.598
36.093511,-1.0047,4.4473,1.2901,4.738
36.103764,-1.2662,4.4373,1.7907,4.950
36.114563,-1.6743,4.2441,2.2475,5.086
36.122770,-2.0797,3.9383,2.5319,5.123
36.144300,-2.5560,3.4048,2.7871,5.089
36.145451,-2.8896,3.0692,3.1058,5.236
36.153206,-3.2962,2.5912,3.4495,5.429
36.163171,-3.8711,2.2172,3.6078,5.737
36.175361,-4.7885,1.8988,3.4419,6.195
36.182132,-5.4891,1.8071,3.1197,6.567
36.194521,-6.2866,2.0665,2.8924,7.222
36.202669,-6.5471,2.5915,2.7989,7.577
36.213310,-6.7439,3.2859,2.7930,8.005
36.222501,-6.8021,3.8279,2.9333,8.338
36.233347,-7.3206,3.9759,2.9344,8.832
36.258841,-7.8250,3.4294,2.8740,9.014
36.259951,-7.7424,2.7973,3.4817,8.938
36.262477,-7.2099,2.3744,3.9864,8.574
36.273654,-6.4497,2.5217,4.3125,8.158
36.283838,-6.3589,2.8765,4.0666,8.078
36.298975,-6.6025,3.4555,3.8253,8.377
36.302649,-6.9228,3.7952,3.3800,8.588
36.330839,-7.4280,3.8363,2.5475,8.740
36.332047,-7.8099,3.5404,2.1910,8.850
36.333233,-8.0303,2.8000,2.0390,8.746
36.343897,-8.2826,1.9309,2.1017,8.760
36.353557,-8.2155,1.0314,2.4372,8.631
36.362360,-7.9854,0.5249,2.7490,8.462
36.373435,-7.2998,0.1535,3.1975,7.971
36.382586,-6.5255,0.1337,3.7075,7.506
36.394095,-5.5744,0.3239,4.1168,6.937
36.402612,-4.8950,0.5228,4.2419,6.498
36.414023,-3.9171,0.9571,4.1022,5.752
36.422200,-3.0971,1.2424,3.7798,5.042
36.440918,-2.2545,1.5886,3.3689,4.354
36.443335,-1.7114,1.7859,3.0520,3.928
36.453359,-1.0823,2.0526,2.8654,3.687
36.462487,-0.4689,2.1976,2.5567,3.404
36.474910,0.0817,2.3237,2.1700,3.180
36.482268,0.5262,2.3545,1.9024,3.072
36.494597,1.0461,2.3595,1.7474,3.117
36.502126,1.4829,2.2861,1.5246,3.122
36.514957,2.0012,2.2545,1.1858,3.239
36.523430,2.3778,2.0949,0.9066,3.296
36.540882,2.6290,1.8561,0.6800,3.289
36.542362,2.6681,1.4665,0.5207,3.089
36.554654,2.8112,1.1279,0.5214,3.074
36.562479,2.7901,0.7375,0.4483,2.920
36.577091,2.7233,0.2466,0.3032,2.751
36.582724,2.6543,-0.2249,0.2545,2.676
36.594202,2.4074,-0.8386,0.0624,2.550
36.602126,2.1933,-1.3638,-0.0687,2.584
36.613752,2.0029,-1.9456,-0.1777,2.798
36.622198,1.8644,-2.4438,-0.4110,3.101
36.633730,1.6949,-2.8846,-0.6559,3.409
36.660339,1.5229,-3.1905,-0.7705,3.618
36.661687,1.3270,-3.4244,-0.8557,3.771
36.663207,1.0645,-3.7061,-1.0477,3.996
36.673600,0.7578,-4.0170,-1.0277,4.215
36.682255,0.6853,-4.2602,-0.7722,4.384
36.693791,0.6750,-4.5829,-0.4518,4.654
36.702097,0.8101,-4.7737,-0.2680,4.849
36.713232,1.1930,-4.7810,0.0568,4.928
36.722165,1.4776,-4.7101,0.4979,4.961
36.733341,1.4332,-4.5521,0.8816,4.853
36.761137,0.6747,-4.5324,0.3406,4.595
36.762987,-0.2839,-4.9300,-1.0080,5.040
36.764099,-0.3318,-5.1180,-1.5561,5.360
36.773387,0.1502,-5.2022,-1.4951,5.415
36.782613,0.3912,-5.2979,-0.9529,5.397
36.794998,0.3386,-5.3891,-0.4798,5.421
36.802345,0.1226,-5.6278,-0.3330,5.639
36.813277,0.1160,-5.9448,-0.1649,5.948
36.822583,0.4289,-6.2187,0.1828,6.236
36.834576,0.9684,-6.3284,0.7932,6.451
36.842197,1.4259,-6.3011,1.0397,6.544
36.864286,1.9666,-6.1607,0.9694,6.539
36.865585,2.4943,-5.8685,0.8273,6.430
36.873254,2.9220,-5.3950,0.8068,6.188
36.882841,3.2293,-4.8718,0.8066,5.900
36.896238,3.5025,-4.2206,0.5896,5.516
36.902264,3.6364,-3.5730,0.3523,5.110
36.913868,3.7751,-2.9381,0.0459,4.784
36.922875,3.7231,-2.3513,-0.0649,4.404
36.933699,3.4291,-1.4897,-0.2115,3.745
36.964578,3.1655,-0.7594,-0.4045,3.280
36.966019,2.8932,-0.0208,-0.6422,2.964
36.966759,2.6185,0.5521,-0.8143,2.797
36.973277,2.2664,1.1231,-1.0091,2.723
36.982351,1.7784,1.6167,-1.2430,2.706
36.993507,1.0267,2.2236,-1.6067,2.929
37.002500,0.6372,2.7983,-2.2447,3.644
37.019780,0.2362,3.3783,-3.2254,4.677
37.023679,0.0197,3.8335,-3.8153,5.409
37.050157,0.0610,4.0148,-3.9323,5.620
37.051320,-0.0684,3.9959,-3.2777,5.169
37.054085,-0.3754,3.7870,-2.0698,4.332
37.064774,-0.4930,3.7029,-1.0006,3.867
37.073275,-0.6574,3.5930,-0.0478,3.653
37.082531,-0.6896,3.5933,0.4848,3.691
37.094001,-0.6592,3.6794,1.1342,3.906
37.102769,-0.7287,3.7010,1.5461,4.077
37.117768,-0.9024,3.7517,1.7992,4.258
37.123648,-1.1780,3.7745,1.7216,4.313
37.148783,-1.6580,3.6151,1.6020,4.288
37.150465,-2.0188,3.4312,1.5507,4.272
37.153240,-2.4898,3.1804,1.4628,4.296
37.164010,-2.8446,2.9555,1.4329,4.345
37.173527,-3.4462,2.7348,1.4182,4.622
37.182772,-4.2578,2.6300,1.4422,5.208
37.193542,-5.0959,2.6537,1.4259,5.920
37.202385,-5.1698,2.7545,1.4831,6.043
37.219175,-6.3793,3.2009,1.5997,7.314
37.222942,-6.5630,3.7127,1.6763,7.724
37.249471,-6.4059,4.3475,1.7874,7.945
37.250886,-6.7708,4.4135,1.8622,8.294
37.253398,-7.6753,3.8209,1.8295,8.767
37.263121,-7.5968,3.3390,2.1568,8.574
37.274747,-6.8668,3.1975,2.8765,8.103
37.282737,-6.6447,3.1614,3.2705,8.053
37.293657,-6.7930,3.2232,3.5765,8.326
37.303450,-7.0891,3.3051,3.8779,8.730
37.317008,-7.7600,3.1314,3.8641,9.217
37.351501,-8.2000,2.7768,3.7353,9.429
37.352629,-8.5535,2.1852,3.5428,9.513
37.353250,-8.7151,1.6668,3.3308,9.478
37.353893,-8.7342,1.2188,3.1815,9.375
37.365168,-8.5143,0.9071,3.0565,9.092
37.373195,-8.2026,0.6945,3.0388,8.775
37.382463,-7.7551,0.6031,3.1827,8.404
37.393642,-7.0007,0.5595,3.3395,7.777
37.402546,-6.1907,0.5448,3.5027,7.134
37.421359,-5.1347,0.6024,3.6927,6.353
37.422804,-4.3272,0.6657,3.7532,5.767
37.450550,-3.2955,0.9099,3.6727,5.018
37.451850,-2.5983,1.0525,3.3312,4.354
37.453342,-1.9544,1.2565,2.9056,3.720
37.466594,-1.3759,1.3527,2.5842,3.225
37.473606,-0.7459,1.4395,2.1351,2.681
37.483101,-0.2353,1.3914,1.7719,2.265
37.493609,0.1932,1.2980,1.5363,2.020
37.502694,0.5795,1.1789,1.4062,1.924
37.522508,1.0189,1.0031,1.1561,1.839
37.523679,1.4770,0.7978,0.7956,1.858
37.554140,1.8932,0.6045,0.5693,2.067
37.555885,2.1853,0.4129,0.3654,2.254
37.556552,2.4491,0.1857,0.1355,2.460
37.562181,2.7278,-0.0355,-0.0087,2.728
37.573048,2.9954,-0.3012,-0.1998,3.017
37.582531,3.2499,-0.5869,-0.4227,3.329
37.593491,3.4672,-0.9255,-0.5426,3.629
37.603751,3.7335,-1.2268,-0.6910,3.990
37.621424,3.8688,-1.5823,-0.7953,4.255
37.622568,4.0736,-1.8450,-0.9236,4.566
37.654426,4.1794,-2.1196,-0.9225,4.776
37.656198,4.1501,-2.4500,-1.0475,4.932
37.656806,4.0536,-2.8195,-1.2067,5.083
37.665122,3.9623,-3.1291,-1.4455,5.252
37.673473,3.7553,-3.6013,-1.7642,5.494
37.685823,3.4767,-3.9669,-2.0222,5.649
37.696335,3.1750,-4.2884,-2.0638,5.721
37.702218,3.0446,-4.4687,-1.9340,5.743
37.714258,3.0522,-4.5293,-1.6384,5.702
37.723627,3.1877,-4.4076,-1.1606,5.562
37.752433,3.0954,-4.3010,-0.7759,5.356
37.753885,2.4127,-4.4747,-0.7789,5.143
37.754974,1.5651,-4.9571,-1.4397,5.394
37.762645,1.4753,-5.3289,-1.8742,5.838
37.773056,1.6072,-5.5859,-1.8226,6.092
37.783618,1.5234,-5.6461,-1.4685,6.030
37.793170,0.9959,-5.7346,-0.9141,5.892
37.802610,0.6921,-5.7385,-0.4039,5.794
37.813386,0.4440,-5.5313,0.8174,5.609
37.822686,0.0089,-5.3868,1.6414,5.631
37.847019,-0.4937,-5.2620,2.2009,5.725
37.848296,-0.9989,-5.0252,2.2876,5.611
37.853328,-1.3267,-4.6967,1.8364,5.215
37.862157,-1.4145,-4.4040,1.2992,4.805
37.873382,-1.3360,-4.1795,0.8445,4.468
37.883221,-1.1989,-3.9214,0.6953,4.159
37.893293,-0.8528,-3.5534,0.7145,3.723
37.903089,-0.5765,-3.1071,0.9202,3.291
37.913788,-0.2927,-2.3383,1.1196,2.609
37.922553,-0.0490,-1.5445,1.0373,1.861
37.951239,0.2148,-0.6107,0.7767,1.011
37.952702,0.3182,0.1869,0.4930,0.616
37.953310,0.3369,1.1432,0.0547,1.193
37.964126,0.4233,1.9337,-0.3810,2.016
37.973788,0.4954,2.5672,-0.6678,2.698
37.984283,0.6193,2.9817,-0.7593,3.139
37.993293,0.6621,3.3447,-0.7615,3.494
38.002798,0.4732,3.5898,-0.7288,3.693
38.014458,0.3639,3.8541,-0.8841,3.971
38.026367,0.2051,4.0996,-1.2083,4.279
38.057627,0.0332,4.3717,-1.4356,4.601
38.059382,-0.0500,4.5000,-1.4990,4.743
38.060345,-0.1315,4.5249,-1.3666,4.729
38.062583,-0.2680,4.3886,-0.9919,4.507
38.073387,-0.3276,4.2352,-0.5329,4.281
38.083338,-0.2895,4.1467,-0.2432,4.164
38.093238,-0.3349,4.0504,-0.0258,4.064
38.103161,-0.3411,4.0387,0.2000,4.058
38.113297,-0.4779,4.0857,0.5411,4.149
38.122188,-0.7316,4.0362,0.6209,4.149
38.141063,-1.1950,3.9687,0.7432,4.211
38.142403,-1.6464,3.8724,0.8645,4.296
38.175328,-2.1952,3.8067,0.9349,4.493
38.176794,-2.5727,3.7544,0.8162,4.624
38.177673,-2.9648,3.6981,0.6709,4.787
38.183747,-3.4389,3.4948,0.6314,4.944
38.194102,-3.7748,3.3032,0.9032,5.097
38.203801,-4.2914,3.1192,1.2546,5.452
38.213256,-4.8340,3.1255,1.7851,6.027
38.223582,-5.1369,3.4079,1.9205,6.457
38.253188,-5.9061,3.5539,1.8330,7.132
38.254421,-6.6809,3.3275,1.6397,7.642
38.255250,-6.8715,2.8272,1.8194,7.650
38.263422,-6.7627,2.5741,2.9129,7.800
38.274000,-6.9397,2.3735,3.9912,8.350
38.282040,-7.3742,2.2877,4.4178,8.895
38.293282,-8.3689,2.2935,4.3225,9.694
38.308151,-9.3023,2.2556,3.8417,10.314
38.313359,-10.1965,2.1544,3.5374,11.006
38.341417,-10.7561,2.0602,3.3016,11.438
38.342925,-11.2741,1.9198,3.0318,11.831
38.343877,-11.3189,1.6831,2.9247,11.811
38.353743,-11.1324,1.3624,3.1956,11.662
38.362484,-10.6267,1.0435,3.6323,11.279
38.373177,-9.6526,0.7498,4.3739,10.624
38.383031,-8.5608,0.5784,4.7726,9.818
38.393240,-7.0687,0.6174,4.8886,8.617
38.409772,-5.8847,0.7850,4.7287,7.590
38.413128,-4.6528,1.0643,4.2890,6.417
38.442254,-3.7155,1.2993,3.9741,5.593
38.443635,-2.7730,1.5194,3.6655,4.841
38.444459,-2.1422,1.6120,3.3300,4.275
38.453500,-1.4979,1.7731,2.8420,3.669
38.462379,-1.0669,1.8676,2.3846,3.211
38.473187,-0.7058,1.9315,1.8992,2.799
38.482465,-0.3165,1.9129,1.4164,2.401
38.493400,0.3219,1.8488,1.0243,2.138
38.508331,0.8305,1.6512,0.8242,2.024
38.513826,1.3755,1.4533,0.7497,2.137
38.541099,1.7814,1.1553,0.7457,2.250
38.542375,2.2461,0.8300,0.7232,2.501
38.543084,2.3977,0.4185,0.5883,2.504
38.553881,2.6587,0.0230,0.4024,2.689
38.563466,2.8611,-0.2812,0.3108,2.892
38.573559,3.0111,-0.7032,0.0639,3.093
38.582420,3.1021,-1.0986,-0.2003,3.297
38.594628,3.1104,-1.6137,-0.3780,3.524
38.609699,3.1158,-2.1202,-0.4737,3.798
38.614177,3.1447,-2.6134,-0.4770,4.117
38.643831,3.1057,-3.0867,-0.5946,4.419
38.645062,2.9678,-3.5858,-0.8794,4.737
38.645812,2.8894,-4.0374,-0.9622,5.057
38.655023,2.9233,-4.4522,-0.9973,5.419
38.662194,2.9352,-4.7636,-0.9563,5.676
38.673082,2.7475,-5.2112,-1.0289,5.980
38.682238,2.6053,-5.5473,-1.0782,6.223
38.693496,2.4521,-5.8505,-0.9045,6.408
38.704254,2.5734,-5.9171,-0.7310,6.494
38.715356,2.9288,-5.7672,-0.5029,6.488
38.746669,3.1859,-5.5581,-0.2621,6.412
38.748066,3.4092,-5.1717,0.0203,6.194
38.748834,2.8997,-5.1024,-0.3108,5.877
38.754936,1.9354,-5.4648,-1.3927,5.962
38.762463,1.6093,-5.8393,-1.9372,6.359
38.773166,1.9085,-5.9987,-1.9697,6.596
38.782495,2.1184,-6.0198,-1.4361,6.541
38.793207,1.9385,-6.0653,-0.9050,6.432
38.811176,1.7796,-6.1178,-0.5711,6.397
38.813116,1.7579,-6.2812,-0.0604,6.523
38.841401,1.7938,-6.3555,0.5995,6.631
38.842730,1.7675,-6.3807,1.2505,6.738
38.843741,1.7133,-6.2664,1.3446,6.634
38.853671,1.4719,-6.0493,0.9943,6.305
38.863119,0.9431,-5.7863,0.5369,5.887
38.873505,0.2508,-5.3787,0.0766,5.385
38.882473,-0.2489,-4.9842,-0.2810,4.998
38.894486,-0.7125,-4.4638,-0.6622,4.569
38.902471,-0.9180,-3.9450,-0.9681,4.164
38.913213,-0.9473,-3.3263,-1.2615,3.681
38.941886,-0.9524,-2.7321,-1.2295,3.144
38.943287,-0.8254,-1.9712,-1.0516,2.382
38.943893,-0.7556,-1.2738,-0.9651,1.768
38.953547,-0.8243,-0.3862,-0.9989,1.351
38.962384,-0.8499,0.4737,-1.1399,1.499
38.973489,-0.6855,1.3511,-1.5071,2.137
38.982284,-0.6258,1.9528,-1.6338,2.622
38.993382,-0.5536,2.5114,-1.4997,2.977
39.002512,-0.2751,2.8721,-1.1920,3.122
39.013809,-0.0785,3.1797,-0.5767,3.233
39.042934,0.0746,3.4107,-0.1415,3.414
39.044623,0.1074,3.6644,0.1166,3.668
39.045223,0.2561,3.9686,0.1737,3.981
39.053768,0.4059,4.2516,0.0203,4.271
39.062256,0.3337,4.4524,0.0749,4.466
39.074613,0.1665,4.6368,0.3345,4.652
39.082601,0.0285,4.7450,0.4098,4.763
39.093409,-0.0406,4.7597,0.4034,4.777
39.104158,-0.1511,4.7469,0.5068,4.776
39.114212,-0.3496,4.6841,0.6669,4.744
39.146382,-0.6248,4.5727,0.8202,4.687
39.147819,-1.0568,4.3754,0.9038,4.591
39.148570,-1.4736,4.2010,0.9900,4.561
39.153314,-2.1336,3.7599,1.0936,4.459
39.163620,-2.6918,3.4088,1.3643,4.553
39.173180,-3.3229,3.0280,1.6587,4.792
39.182171,-3.7333,2.8581,1.8762,5.062
39.194128,-4.4531,2.6295,1.9739,5.535
39.202074,-5.1671,2.3841,2.1924,6.098
39.213306,-6.0059,2.2354,2.6510,6.935
39.243826,-6.6298,2.2648,3.0266,7.632
39.245144,-6.9559,2.4824,3.5372,8.189
39.245745,-7.0510,2.8927,3.9317,8.576
39.253129,-6.9793,3.5433,4.3132,8.937
39.262742,-7.1728,3.8445,4.4034,9.253
39.275285,-7.8628,3.6283,4.2211,9.634
39.282447,-8.3493,3.1026,4.3726,9.923
39.293587,-8.2083,2.5249,4.5679,9.727
39.303112,-7.7752,2.4603,4.8562,9.492
39.313003,-7.5799,2.7146,5.0443,9.501
39.343935,-7.6565,3.1709,4.8914,9.623
39.345300,-7.9247,3.5168,4.6087,9.819
39.345874,-8.2952,3.4118,4.3968,9.989
39.353180,-8.5218,2.9127,4.1252,9.906
39.362160,-8.5998,2.1846,4.2263,9.828
39.376606,-8.7460,1.2294,4.2700,9.810
39.382080,-8.7337,0.7192,4.2899,9.757
39.392942,-8.5547,0.3052,4.1907,9.531
39.402713,-8.1355,0.1929,4.0172,9.075
39.413533,-7.5383,0.1708,4.0090,8.540
39.443874,-6.9068,0.2666,3.9877,7.980
39.445728,-5.9561,0.4271,4.0067,7.191
39.446922,-4.9830,0.5556,4.1701,6.521
39.453511,-4.0740,0.7283,4.1431,5.856
39.463594,-3.6900,0.7927,3.9727,5.480
39.475242,-3.2306,1.0481,3.5332,4.901
39.482202,-2.6089,1.3163,2.9038,4.120
39.494746,-1.9792,1.5249,2.3395,3.423
39.502245,-1.5025,1.5688,2.0931,3.017
39.513075,-0.9163,1.5562,1.9321,2.645
39.542272,-0.3316,1.4487,1.6616,2.229
39.543472,0.2241,1.2850,1.4456,1.947
